EmployeeID,ShiftStart,TaskCategory,StartTime,EndTime,Duration_Hours,ShiftEnd
EMP0104,08:00,Analyzing,16:19,17:00,0.68,17:00
EMP0105,12:00,Administrative,12:00,12:30,0.51,21:00
EMP0105,12:00,Morning routine,12:45,13:18,0.55,21:00
EMP0105,12:00,Meetings,13:32,15:01,1.48,21:00
EMP0105,12:00,Email communication,15:06,15:38,0.54,21:00
EMP0105,12:00,Misc,15:48,16:05,0.27,21:00
EMP0105,12:00,Planning,16:17,16:56,0.66,21:00
EMP0105,12:00,Learning & Research,17:04,17:38,0.56,21:00
EMP0105,12:00,Team collaboration,17:39,18:14,0.59,21:00
EMP0105,12:00,Documenting,18:26,19:19,0.87,21:00
EMP0105,12:00,Presentation,19:19,19:45,0.43,21:00
EMP0105,12:00,Analyzing,19:45,20:56,1.19,21:00
EMP0106,10:00,Meetings,10:00,11:37,1.62,19:00
EMP0106,10:00,Email communication,11:51,12:24,0.55,19:00
EMP0106,10:00,Morning routine,12:30,12:54,0.42,19:00
EMP0106,10:00,Administrative,13:04,13:29,0.4,19:00
EMP0106,10:00,Learning & Research,13:31,14:01,0.51,19:00
EMP0106,10:00,Misc,14:07,14:22,0.24,19:00
EMP0106,10:00,Meeting prep,14:28,14:46,0.31,19:00
EMP0106,10:00,Team collaboration,14:54,15:36,0.71,19:00
EMP0106,10:00,Documenting,15:44,16:44,0.99,19:00
EMP0106,10:00,Presentation,16:49,17:18,0.49,19:00
EMP0106,10:00,Planning,17:33,18:19,0.77,19:00
EMP0106,10:00,Analyzing,18:24,19:00,0.59,19:00
EMP0107,10:00,Administrative,10:00,10:24,0.4,19:00
EMP0107,10:00,Meetings,10:24,11:41,1.28,19:00
EMP0107,10:00,Morning routine,11:43,12:18,0.59,19:00
EMP0107,10:00,Email communication,12:22,12:48,0.43,19:00
EMP0107,10:00,Planning,13:02,13:54,0.87,19:00
EMP0107,10:00,Presentation,14:08,14:35,0.45,19:00
EMP0107,10:00,Misc,14:48,15:03,0.25,19:00
EMP0107,10:00,Meeting prep,15:08,15:28,0.33,19:00
EMP0107,10:00,Documenting,15:42,16:39,0.95,19:00
EMP0107,10:00,Learning & Research,16:41,17:07,0.43,19:00
EMP0107,10:00,Team collaboration,17:12,17:53,0.68,19:00
EMP0107,10:00,Analyzing,18:02,19:00,0.96,19:00
EMP0108,08:00,Meetings,08:00,09:21,1.36,17:00
EMP0108,08:00,Administrative,09:30,10:03,0.56,17:00
EMP0108,08:00,Morning routine,10:09,10:40,0.51,17:00
EMP0108,08:00,Email communication,10:50,11:23,0.55,17:00
EMP0108,08:00,Meeting prep,11:26,11:43,0.3,17:00
EMP0108,08:00,Presentation,11:49,12:19,0.49,17:00
EMP0108,08:00,Misc,12:31,12:46,0.25,17:00
EMP0108,08:00,Planning,12:59,13:42,0.72,17:00
EMP0108,08:00,Analyzing,13:52,14:51,0.99,17:00
EMP0108,08:00,Team collaboration,14:57,15:43,0.76,17:00
EMP0108,08:00,Documenting,15:55,17:00,1.08,17:00
EMP0109,12:00,Morning routine,12:00,12:35,0.59,21:00
EMP0109,12:00,Administrative,12:36,13:10,0.56,21:00
EMP0109,12:00,Email communication,13:15,13:45,0.51,21:00
EMP0109,12:00,Meetings,13:56,15:26,1.49,21:00
EMP0109,12:00,Learning & Research,15:31,16:04,0.56,21:00
EMP0109,12:00,Team collaboration,16:11,16:50,0.65,21:00
EMP0109,12:00,Misc,16:51,17:07,0.26,21:00
EMP0109,12:00,Planning,17:17,18:04,0.79,21:00
EMP0109,12:00,Documenting,18:07,19:03,0.94,21:00
EMP0109,12:00,Meeting prep,19:10,19:32,0.35,21:00
EMP0109,12:00,Presentation,19:38,20:10,0.54,21:00
EMP0109,12:00,Analyzing,20:16,21:00,0.73,21:00
EMP0110,08:00,Email communication,08:00,08:34,0.57,17:00
EMP0110,08:00,Administrative,08:46,09:19,0.56,17:00
EMP0110,08:00,Meetings,09:19,10:39,1.33,17:00
EMP0110,08:00,Morning routine,10:43,11:16,0.55,17:00
EMP0110,08:00,Learning & Research,11:24,11:50,0.43,17:00
EMP0110,08:00,Documenting,11:59,13:09,1.17,17:00
EMP0110,08:00,Presentation,13:18,13:46,0.48,17:00
EMP0110,08:00,Planning,13:52,14:41,0.81,17:00
EMP0110,08:00,Misc,14:53,15:11,0.3,17:00
EMP0110,08:00,Analyzing,15:17,16:23,1.1,17:00
EMP0110,08:00,Team collaboration,16:37,17:00,0.38,17:00
EMP0111,12:00,Morning routine,12:00,12:26,0.45,21:00
EMP0111,12:00,Meetings,12:33,13:59,1.43,21:00
EMP0111,12:00,Administrative,14:03,14:27,0.41,21:00
EMP0111,12:00,Email communication,14:30,15:03,0.55,21:00
EMP0111,12:00,Team collaboration,15:14,15:54,0.66,21:00
EMP0111,12:00,Learning & Research,16:00,16:29,0.49,21:00
EMP0111,12:00,Planning,16:31,17:08,0.61,21:00
EMP0111,12:00,Meeting prep,17:08,17:25,0.28,21:00
EMP0111,12:00,Documenting,17:27,18:36,1.16,21:00
EMP0111,12:00,Misc,18:44,19:02,0.3,21:00
EMP0111,12:00,Presentation,19:05,19:35,0.5,21:00
EMP0111,12:00,Analyzing,19:45,20:49,1.06,21:00
EMP0112,12:00,Meetings,12:00,13:23,1.4,21:00
EMP0112,12:00,Administrative,13:35,14:10,0.58,21:00
EMP0112,12:00,Morning routine,14:11,14:40,0.48,21:00
EMP0112,12:00,Email communication,14:44,15:20,0.6,21:00
EMP0112,12:00,Presentation,15:27,15:51,0.4,21:00
EMP0112,12:00,Documenting,15:51,16:56,1.08,21:00
EMP0112,12:00,Analyzing,17:05,18:04,0.99,21:00
EMP0112,12:00,Planning,18:09,18:52,0.71,21:00
EMP0112,12:00,Team collaboration,19:05,19:43,0.63,21:00
EMP0112,12:00,Learning & Research,19:50,20:14,0.4,21:00
EMP0112,12:00,Misc,20:15,20:28,0.21,21:00
EMP0112,12:00,Meeting prep,20:41,20:58,0.28,21:00
EMP0113,12:00,Email communication,12:00,12:32,0.55,21:00
EMP0113,12:00,Administrative,12:41,13:14,0.54,21:00
EMP0113,12:00,Morning routine,13:15,13:41,0.44,21:00
EMP0113,12:00,Meetings,13:53,15:28,1.59,21:00
EMP0113,12:00,Team collaboration,15:28,16:14,0.76,21:00
EMP0113,12:00,Planning,16:24,17:04,0.68,21:00
EMP0113,12:00,Documenting,17:14,18:10,0.93,21:00
EMP0113,12:00,Learning & Research,18:24,18:56,0.52,21:00
EMP0113,12:00,Misc,19:05,19:18,0.23,21:00
EMP0113,12:00,Presentation,19:30,20:04,0.56,21:00
EMP0113,12:00,Analyzing,20:19,21:00,0.67,21:00
EMP0114,08:00,Morning routine,08:00,08:28,0.47,17:00
EMP0114,08:00,Email communication,08:29,09:01,0.54,17:00
EMP0114,08:00,Meetings,09:05,10:34,1.48,17:00
EMP0114,08:00,Administrative,10:39,11:05,0.44,17:00
EMP0114,08:00,Presentation,11:17,11:46,0.48,17:00
EMP0114,08:00,Documenting,11:50,12:54,1.07,17:00
EMP0114,08:00,Planning,12:59,13:45,0.77,17:00
EMP0114,08:00,Misc,13:50,14:02,0.2,17:00
EMP0114,08:00,Meeting prep,14:05,14:22,0.28,17:00
EMP0114,08:00,Learning & Research,14:30,14:59,0.48,17:00
EMP0114,08:00,Analyzing,15:07,16:05,0.98,17:00
EMP0114,08:00,Team collaboration,16:10,16:53,0.71,17:00
EMP0115,10:00,Meetings,10:00,11:12,1.2,19:00
EMP0115,10:00,Email communication,11:26,12:00,0.57,19:00
EMP0115,10:00,Morning routine,12:00,12:33,0.55,19:00
EMP0115,10:00,Administrative,12:34,13:02,0.47,19:00
EMP0115,10:00,Meeting prep,13:16,13:33,0.27,19:00
EMP0115,10:00,Planning,13:39,14:17,0.64,19:00
EMP0115,10:00,Documenting,14:20,15:22,1.03,19:00
EMP0115,10:00,Learning & Research,15:34,15:59,0.42,19:00
EMP0115,10:00,Misc,16:01,16:16,0.25,19:00
EMP0115,10:00,Analyzing,16:29,17:24,0.91,19:00
EMP0115,10:00,Presentation,17:27,17:53,0.43,19:00
EMP0115,10:00,Team collaboration,18:03,18:41,0.63,19:00
EMP0116,08:00,Meetings,08:00,09:26,1.45,17:00
EMP0116,08:00,Administrative,09:29,10:03,0.57,17:00
EMP0116,08:00,Email communication,10:11,10:44,0.54,17:00
EMP0116,08:00,Morning routine,10:57,11:26,0.49,17:00
EMP0116,08:00,Team collaboration,11:38,12:18,0.66,17:00
EMP0116,08:00,Misc,12:18,12:32,0.24,17:00
EMP0116,08:00,Meeting prep,12:37,12:55,0.3,17:00
EMP0116,08:00,Planning,13:03,13:46,0.71,17:00
EMP0116,08:00,Presentation,14:00,14:30,0.5,17:00
EMP0116,08:00,Documenting,14:41,15:34,0.89,17:00
EMP0116,08:00,Learning & Research,15:42,16:15,0.55,17:00
EMP0116,08:00,Analyzing,16:22,17:00,0.63,17:00
EMP0117,08:00,Administrative,08:00,08:33,0.56,17:00
EMP0117,08:00,Morning routine,08:46,09:14,0.46,17:00
EMP0117,08:00,Email communication,09:24,09:52,0.46,17:00
EMP0117,08:00,Meetings,10:05,11:18,1.23,17:00
EMP0117,08:00,Learning & Research,11:19,11:52,0.55,17:00
EMP0117,08:00,Planning,11:59,12:41,0.69,17:00
EMP0117,08:00,Misc,12:48,13:02,0.25,17:00
EMP0117,08:00,Meeting prep,13:08,13:27,0.31,17:00
EMP0117,08:00,Team collaboration,13:40,14:27,0.78,17:00
EMP0117,08:00,Documenting,14:38,15:49,1.19,17:00
EMP0117,08:00,Analyzing,15:55,16:49,0.89,17:00
EMP0117,08:00,Presentation,16:50,17:00,0.17,17:00
EMP0118,10:00,Email communication,10:00,10:25,0.42,19:00
EMP0118,10:00,Meetings,10:27,11:56,1.49,19:00
EMP0118,10:00,Morning routine,11:57,12:25,0.46,19:00
EMP0118,10:00,Administrative,12:37,13:09,0.54,19:00
EMP0118,10:00,Meeting prep,13:18,13:36,0.29,19:00
EMP0118,10:00,Presentation,13:39,14:09,0.5,19:00
EMP0118,10:00,Learning & Research,14:20,14:49,0.49,19:00
EMP0118,10:00,Planning,14:57,15:44,0.78,19:00
EMP0118,10:00,Documenting,15:58,16:50,0.88,19:00
EMP0118,10:00,Team collaboration,17:03,17:51,0.8,19:00
EMP0118,10:00,Analyzing,18:04,19:00,0.92,19:00
EMP0119,12:00,Email communication,12:00,12:26,0.44,21:00
EMP0119,12:00,Morning routine,12:34,13:04,0.5,21:00
EMP0119,12:00,Meetings,13:08,14:49,1.7,21:00
EMP0119,12:00,Administrative,15:03,15:36,0.54,21:00
EMP0119,12:00,Documenting,15:37,16:46,1.16,21:00
EMP0119,12:00,Planning,16:55,17:45,0.83,21:00
EMP0119,12:00,Team collaboration,17:53,18:37,0.73,21:00
EMP0119,12:00,Misc,18:37,18:53,0.27,21:00
EMP0119,12:00,Analyzing,18:59,20:03,1.06,21:00
EMP0119,12:00,Presentation,20:10,20:37,0.45,21:00
EMP0119,12:00,Learning & Research,20:52,21:00,0.13,21:00
EMP0120,12:00,Meetings,12:00,13:35,1.58,21:00
EMP0120,12:00,Email communication,13:42,14:11,0.5,21:00
EMP0120,12:00,Morning routine,14:25,14:57,0.53,21:00
EMP0120,12:00,Administrative,14:59,15:32,0.55,21:00
EMP0120,12:00,Learning & Research,15:40,16:14,0.56,21:00
EMP0120,12:00,Presentation,16:27,16:57,0.5,21:00
EMP0120,12:00,Documenting,17:08,18:02,0.9,21:00
EMP0120,12:00,Analyzing,18:09,19:14,1.09,21:00
EMP0120,12:00,Planning,19:26,20:08,0.69,21:00
EMP0120,12:00,Meeting prep,20:22,20:42,0.33,21:00
EMP0120,12:00,Team collaboration,20:50,21:00,0.16,21:00
EMP0121,08:00,Morning routine,08:00,08:28,0.48,17:00
EMP0121,08:00,Meetings,08:28,09:42,1.22,17:00
EMP0121,08:00,Administrative,09:42,10:06,0.41,17:00
EMP0121,08:00,Email communication,10:14,10:40,0.44,17:00
EMP0121,08:00,Analyzing,10:42,11:40,0.96,17:00
EMP0121,08:00,Presentation,11:48,12:14,0.43,17:00
EMP0121,08:00,Meeting prep,12:16,12:36,0.33,17:00
EMP0121,08:00,Planning,12:39,13:21,0.7,17:00
EMP0121,08:00,Learning & Research,13:36,14:01,0.41,17:00
EMP0121,08:00,Team collaboration,14:03,14:42,0.66,17:00
EMP0121,08:00,Misc,14:54,15:09,0.24,17:00
EMP0121,08:00,Documenting,15:10,16:18,1.14,17:00
EMP0122,10:00,Meetings,10:00,11:17,1.29,19:00
EMP0122,10:00,Email communication,11:18,11:47,0.48,19:00
EMP0122,10:00,Administrative,11:55,12:25,0.51,19:00
EMP0122,10:00,Morning routine,12:35,13:00,0.42,19:00
EMP0122,10:00,Learning & Research,13:06,13:36,0.5,19:00
EMP0122,10:00,Presentation,13:36,14:06,0.5,19:00
EMP0122,10:00,Planning,14:13,15:04,0.84,19:00
EMP0122,10:00,Analyzing,15:12,16:18,1.1,19:00
EMP0122,10:00,Documenting,16:19,17:24,1.09,19:00
EMP0122,10:00,Team collaboration,17:30,18:14,0.72,19:00
EMP0122,10:00,Misc,18:22,18:35,0.22,19:00
EMP0122,10:00,Meeting prep,18:43,19:00,0.28,19:00
EMP0123,08:00,Email communication,08:00,08:31,0.53,17:00
EMP0123,08:00,Administrative,08:41,09:13,0.54,17:00
EMP0123,08:00,Meetings,09:14,10:44,1.5,17:00
EMP0123,08:00,Morning routine,10:58,11:26,0.46,17:00
EMP0123,08:00,Presentation,11:34,12:05,0.52,17:00
EMP0123,08:00,Planning,12:14,12:51,0.62,17:00
EMP0123,08:00,Meeting prep,13:05,13:25,0.32,17:00
EMP0123,08:00,Misc,13:31,13:46,0.25,17:00
EMP0123,08:00,Team collaboration,13:58,14:40,0.7,17:00
EMP0123,08:00,Documenting,14:41,15:36,0.92,17:00
EMP0123,08:00,Analyzing,15:39,16:50,1.19,17:00
EMP0124,10:00,Meetings,10:00,11:47,1.79,19:00
EMP0124,10:00,Morning routine,11:54,12:21,0.46,19:00
EMP0124,10:00,Administrative,12:25,12:58,0.54,19:00
EMP0124,10:00,Email communication,13:13,13:42,0.48,19:00
EMP0124,10:00,Learning & Research,13:45,14:15,0.51,19:00
EMP0124,10:00,Analyzing,14:28,15:24,0.93,19:00
EMP0124,10:00,Planning,15:32,16:09,0.62,19:00
EMP0124,10:00,Misc,16:15,16:30,0.25,19:00
EMP0124,10:00,Documenting,16:37,17:37,1,19:00
EMP0124,10:00,Presentation,17:42,18:15,0.55,19:00
EMP0124,10:00,Meeting prep,18:29,18:44,0.25,19:00
EMP0124,10:00,Team collaboration,18:52,19:00,0.13,19:00
EMP0125,12:00,Email communication,12:00,12:30,0.51,21:00
EMP0125,12:00,Meetings,12:32,14:02,1.5,21:00
EMP0125,12:00,Administrative,14:03,14:34,0.51,21:00
EMP0125,12:00,Morning routine,14:41,15:13,0.55,21:00
EMP0125,12:00,Documenting,15:19,16:10,0.84,21:00
EMP0125,12:00,Meeting prep,16:21,16:38,0.29,21:00
EMP0125,12:00,Learning & Research,16:39,17:12,0.54,21:00
EMP0125,12:00,Analyzing,17:16,18:20,1.06,21:00
EMP0125,12:00,Team collaboration,18:35,19:13,0.64,21:00
EMP0125,12:00,Planning,19:19,20:01,0.7,21:00
EMP0125,12:00,Presentation,20:05,20:34,0.48,21:00
EMP0125,12:00,Misc,20:45,21:00,0.24,21:00
EMP0126,08:00,Administrative,08:00,08:32,0.54,17:00
EMP0126,08:00,Morning routine,08:36,09:00,0.4,17:00
EMP0126,08:00,Meetings,09:03,10:20,1.28,17:00
EMP0126,08:00,Email communication,10:31,11:06,0.6,17:00
EMP0126,08:00,Analyzing,11:20,12:16,0.93,17:00
EMP0126,08:00,Learning & Research,12:31,13:06,0.57,17:00
EMP0126,08:00,Documenting,13:12,14:10,0.98,17:00
EMP0126,08:00,Team collaboration,14:18,15:00,0.7,17:00
EMP0126,08:00,Presentation,15:15,15:41,0.42,17:00
EMP0126,08:00,Meeting prep,15:48,16:09,0.35,17:00
EMP0126,08:00,Misc,16:13,16:26,0.22,17:00
EMP0126,08:00,Planning,16:41,17:00,0.31,17:00
EMP0127,10:00,Email communication,10:00,10:24,0.41,19:00
EMP0127,10:00,Meetings,10:31,11:56,1.42,19:00
EMP0127,10:00,Administrative,11:57,12:27,0.49,19:00
EMP0127,10:00,Morning routine,12:36,13:06,0.5,19:00
EMP0127,10:00,Learning & Research,13:09,13:37,0.47,19:00
EMP0127,10:00,Planning,13:51,14:36,0.75,19:00
EMP0127,10:00,Presentation,14:45,15:21,0.59,19:00
EMP0127,10:00,Analyzing,15:35,16:41,1.11,19:00
EMP0127,10:00,Team collaboration,16:51,17:30,0.65,19:00
EMP0127,10:00,Meeting prep,17:30,17:49,0.31,19:00
EMP0127,10:00,Misc,18:03,18:17,0.23,19:00
EMP0127,10:00,Documenting,18:17,19:00,0.72,19:00
EMP0128,08:00,Email communication,08:00,08:35,0.59,17:00
EMP0128,08:00,Morning routine,08:35,09:02,0.44,17:00
EMP0128,08:00,Meetings,09:06,10:36,1.51,17:00
EMP0128,08:00,Administrative,10:38,11:08,0.49,17:00
EMP0128,08:00,Misc,11:10,11:27,0.3,17:00
EMP0128,08:00,Planning,11:29,12:18,0.8,17:00
EMP0128,08:00,Analyzing,12:31,13:29,0.98,17:00
EMP0128,08:00,Team collaboration,13:31,14:16,0.73,17:00
EMP0128,08:00,Documenting,14:29,15:19,0.84,17:00
EMP0128,08:00,Learning & Research,15:33,15:58,0.42,17:00
EMP0128,08:00,Meeting prep,16:00,16:17,0.29,17:00
EMP0128,08:00,Presentation,16:21,16:51,0.5,17:00
EMP0129,12:00,Meetings,12:00,13:24,1.41,21:00
EMP0129,12:00,Administrative,13:35,14:02,0.45,21:00
EMP0129,12:00,Email communication,14:02,14:37,0.58,21:00
EMP0129,12:00,Morning routine,14:42,15:07,0.41,21:00
EMP0129,12:00,Presentation,15:12,15:47,0.6,21:00
EMP0129,12:00,Misc,15:52,16:09,0.27,21:00
EMP0129,12:00,Team collaboration,16:17,16:50,0.57,21:00
EMP0129,12:00,Meeting prep,17:04,17:26,0.36,21:00
EMP0129,12:00,Analyzing,17:33,18:38,1.08,21:00
EMP0129,12:00,Learning & Research,18:51,19:16,0.42,21:00
EMP0129,12:00,Documenting,19:25,20:24,0.98,21:00
EMP0129,12:00,Planning,20:27,21:00,0.55,21:00
EMP0130,08:00,Email communication,08:00,08:28,0.48,17:00
EMP0130,08:00,Meetings,08:38,10:01,1.37,17:00
EMP0130,08:00,Administrative,10:09,10:40,0.52,17:00
EMP0130,08:00,Morning routine,10:47,11:20,0.55,17:00
EMP0130,08:00,Team collaboration,11:20,12:05,0.76,17:00
EMP0130,08:00,Meeting prep,12:05,12:22,0.28,17:00
EMP0130,08:00,Presentation,12:34,13:05,0.52,17:00
EMP0130,08:00,Misc,13:07,13:22,0.24,17:00
EMP0130,08:00,Planning,13:34,14:15,0.68,17:00
EMP0130,08:00,Documenting,14:19,15:07,0.81,17:00
EMP0130,08:00,Learning & Research,15:12,15:48,0.6,17:00
EMP0130,08:00,Analyzing,15:54,17:00,1.09,17:00
EMP0131,08:00,Morning routine,08:00,08:32,0.55,17:00
EMP0131,08:00,Administrative,08:33,09:08,0.58,17:00
EMP0131,08:00,Email communication,09:08,09:38,0.5,17:00
EMP0131,08:00,Meetings,09:51,11:30,1.65,17:00
EMP0131,08:00,Team collaboration,11:32,12:20,0.79,17:00
EMP0131,08:00,Learning & Research,12:22,12:57,0.59,17:00
EMP0131,08:00,Misc,13:04,13:17,0.21,17:00
EMP0131,08:00,Analyzing,13:20,14:27,1.13,17:00
EMP0131,08:00,Presentation,14:41,15:16,0.58,17:00
EMP0131,08:00,Documenting,15:31,16:43,1.2,17:00
EMP0131,08:00,Planning,16:47,17:00,0.2,17:00
EMP0132,10:00,Administrative,10:00,10:33,0.56,19:00
EMP0132,10:00,Morning routine,10:43,11:10,0.45,19:00
EMP0132,10:00,Email communication,11:19,11:53,0.57,19:00
EMP0132,10:00,Meetings,12:03,13:22,1.31,19:00
EMP0132,10:00,Meeting prep,13:32,13:52,0.33,19:00
EMP0132,10:00,Documenting,13:57,14:56,0.99,19:00
EMP0132,10:00,Team collaboration,15:09,15:57,0.8,19:00
EMP0132,10:00,Misc,16:09,16:23,0.23,19:00
EMP0132,10:00,Presentation,16:36,17:05,0.5,19:00
EMP0132,10:00,Analyzing,17:19,18:18,0.97,19:00
EMP0132,10:00,Planning,18:33,19:00,0.45,19:00
EMP0133,08:00,Meetings,08:00,09:39,1.65,17:00
EMP0133,08:00,Email communication,09:48,10:19,0.52,17:00
EMP0133,08:00,Morning routine,10:25,10:55,0.5,17:00
EMP0133,08:00,Administrative,10:56,11:30,0.57,17:00
EMP0133,08:00,Analyzing,11:45,12:47,1.03,17:00
EMP0133,08:00,Documenting,12:58,13:54,0.92,17:00
EMP0133,08:00,Meeting prep,13:55,14:16,0.36,17:00
EMP0133,08:00,Team collaboration,14:16,14:52,0.6,17:00
EMP0133,08:00,Planning,15:04,15:41,0.62,17:00
EMP0133,08:00,Presentation,15:47,16:15,0.46,17:00
EMP0133,08:00,Learning & Research,16:18,16:53,0.59,17:00
EMP0133,08:00,Misc,16:55,17:00,0.07,17:00
EMP0134,08:00,Email communication,08:00,08:31,0.52,17:00
EMP0134,08:00,Meetings,08:37,09:55,1.31,17:00
EMP0134,08:00,Administrative,09:59,10:25,0.42,17:00
EMP0134,08:00,Morning routine,10:37,11:12,0.6,17:00
EMP0134,08:00,Meeting prep,11:19,11:40,0.35,17:00
EMP0134,08:00,Misc,11:46,12:04,0.29,17:00
EMP0134,08:00,Planning,12:15,13:06,0.85,17:00
EMP0134,08:00,Documenting,13:20,14:25,1.08,17:00
EMP0134,08:00,Analyzing,14:36,15:42,1.1,17:00
EMP0134,08:00,Team collaboration,15:44,16:26,0.7,17:00
EMP0134,08:00,Learning & Research,16:29,16:58,0.49,17:00
EMP0135,08:00,Morning routine,08:00,08:34,0.58,17:00
EMP0135,08:00,Administrative,08:35,09:05,0.49,17:00
EMP0135,08:00,Email communication,09:14,09:45,0.52,17:00
EMP0135,08:00,Meetings,09:52,11:18,1.43,17:00
EMP0135,08:00,Presentation,11:33,12:01,0.47,17:00
EMP0135,08:00,Meeting prep,12:10,12:30,0.32,17:00
EMP0135,08:00,Planning,12:38,13:27,0.83,17:00
EMP0135,08:00,Learning & Research,13:28,14:04,0.59,17:00
EMP0135,08:00,Team collaboration,14:08,14:47,0.66,17:00
EMP0135,08:00,Misc,14:53,15:06,0.21,17:00
EMP0135,08:00,Analyzing,15:09,16:16,1.11,17:00
EMP0135,08:00,Documenting,16:31,17:00,0.48,17:00
EMP0136,12:00,Administrative,12:00,12:31,0.53,21:00
EMP0136,12:00,Meetings,12:40,14:27,1.79,21:00
EMP0136,12:00,Morning routine,14:39,15:09,0.49,21:00
EMP0136,12:00,Email communication,15:16,15:46,0.5,21:00
EMP0136,12:00,Team collaboration,15:46,16:29,0.72,21:00
EMP0136,12:00,Presentation,16:40,17:14,0.57,21:00
EMP0136,12:00,Documenting,17:18,18:26,1.13,21:00
EMP0136,12:00,Learning & Research,18:40,19:09,0.48,21:00
EMP0136,12:00,Meeting prep,19:19,19:39,0.33,21:00
EMP0136,12:00,Analyzing,19:43,20:51,1.13,21:00
EMP0136,12:00,Misc,20:59,21:00,0.01,21:00
EMP0137,10:00,Morning routine,10:00,10:33,0.56,19:00
EMP0137,10:00,Administrative,10:47,11:23,0.6,19:00
EMP0137,10:00,Meetings,11:23,12:56,1.55,19:00
EMP0137,10:00,Email communication,12:59,13:26,0.45,19:00
EMP0137,10:00,Misc,13:41,13:59,0.29,19:00
EMP0137,10:00,Analyzing,14:06,15:06,1.01,19:00
EMP0137,10:00,Documenting,15:13,16:11,0.96,19:00
EMP0137,10:00,Team collaboration,16:23,16:58,0.59,19:00
EMP0137,10:00,Learning & Research,16:58,17:29,0.52,19:00
EMP0137,10:00,Meeting prep,17:33,17:54,0.35,19:00
EMP0137,10:00,Presentation,18:02,18:27,0.43,19:00
EMP0137,10:00,Planning,18:30,19:00,0.48,19:00
EMP0138,12:00,Administrative,12:00,12:24,0.41,21:00
EMP0138,12:00,Email communication,12:26,12:53,0.46,21:00
EMP0138,12:00,Meetings,13:04,14:49,1.75,21:00
EMP0138,12:00,Morning routine,14:52,15:18,0.43,21:00
EMP0138,12:00,Analyzing,15:29,16:22,0.89,21:00
EMP0138,12:00,Team collaboration,16:31,17:11,0.67,21:00
EMP0138,12:00,Misc,17:18,17:33,0.24,21:00
EMP0138,12:00,Planning,17:45,18:25,0.66,21:00
EMP0138,12:00,Meeting prep,18:40,19:01,0.35,21:00
EMP0138,12:00,Presentation,19:06,19:37,0.52,21:00
EMP0138,12:00,Learning & Research,19:48,20:22,0.56,21:00
EMP0138,12:00,Documenting,20:32,21:00,0.46,21:00
EMP0139,08:00,Email communication,08:00,08:31,0.52,17:00
EMP0139,08:00,Meetings,08:32,09:44,1.21,17:00
EMP0139,08:00,Morning routine,09:44,10:13,0.47,17:00
EMP0139,08:00,Administrative,10:14,10:46,0.53,17:00
EMP0139,08:00,Meeting prep,10:53,11:14,0.36,17:00
EMP0139,08:00,Team collaboration,11:17,11:52,0.58,17:00
EMP0139,08:00,Presentation,11:57,12:26,0.49,17:00
EMP0139,08:00,Learning & Research,12:30,13:06,0.59,17:00
EMP0139,08:00,Documenting,13:21,14:24,1.06,17:00
EMP0139,08:00,Misc,14:34,14:51,0.28,17:00
EMP0139,08:00,Analyzing,15:05,16:05,1.01,17:00
EMP0139,08:00,Planning,16:14,17:00,0.75,17:00
EMP0140,10:00,Email communication,10:00,10:25,0.43,19:00
EMP0140,10:00,Administrative,10:28,10:57,0.49,19:00
EMP0140,10:00,Morning routine,11:05,11:39,0.57,19:00
EMP0140,10:00,Meetings,11:51,13:23,1.54,19:00
EMP0140,10:00,Team collaboration,13:36,14:24,0.79,19:00
EMP0140,10:00,Planning,14:26,15:02,0.61,19:00
EMP0140,10:00,Meeting prep,15:15,15:36,0.35,19:00
EMP0140,10:00,Analyzing,15:37,16:43,1.1,19:00
EMP0140,10:00,Misc,16:51,17:05,0.23,19:00
EMP0140,10:00,Presentation,17:07,17:32,0.42,19:00
EMP0140,10:00,Documenting,17:35,18:32,0.95,19:00
EMP0140,10:00,Learning & Research,18:38,19:00,0.36,19:00
EMP0141,12:00,Administrative,12:00,12:31,0.53,21:00
EMP0141,12:00,Meetings,12:43,14:21,1.63,21:00
EMP0141,12:00,Morning routine,14:23,14:51,0.47,21:00
EMP0141,12:00,Email communication,14:55,15:21,0.44,21:00
EMP0141,12:00,Planning,15:33,16:14,0.68,21:00
EMP0141,12:00,Presentation,16:26,16:59,0.56,21:00
EMP0141,12:00,Analyzing,17:05,17:55,0.83,21:00
EMP0141,12:00,Learning & Research,18:08,18:34,0.43,21:00
EMP0141,12:00,Team collaboration,18:39,19:27,0.8,21:00
EMP0141,12:00,Documenting,19:33,20:30,0.95,21:00
EMP0141,12:00,Misc,20:33,20:47,0.23,21:00
EMP0141,12:00,Meeting prep,20:59,21:00,0.01,21:00
EMP0142,10:00,Morning routine,10:00,10:29,0.48,19:00
EMP0142,10:00,Administrative,10:40,11:09,0.5,19:00
EMP0142,10:00,Meetings,11:21,12:37,1.27,19:00
EMP0142,10:00,Email communication,12:46,13:17,0.51,19:00
EMP0142,10:00,Documenting,13:31,14:40,1.15,19:00
EMP0142,10:00,Presentation,14:46,15:15,0.48,19:00
EMP0142,10:00,Meeting prep,15:17,15:31,0.25,19:00
EMP0142,10:00,Planning,15:41,16:26,0.74,19:00
EMP0142,10:00,Learning & Research,16:35,17:03,0.46,19:00
EMP0142,10:00,Analyzing,17:17,18:08,0.85,19:00
