EmployeeID,ShiftStart,TaskCategory,StartTime,EndTime,Duration_Hours,ShiftEnd
EMP0134,12:00,Misc,19:35,19:48,00:13,21:00
EMP0134,12:00,Learning and Growth + Research and Development,19:48,20:28,00:40,21:00
EMP0134,12:00,Misc,20:28,20:42,00:14,21:00
EMP0134,12:00,"Administrative, operative, procurment, travel related",20:42,21:01,00:19,21:00
EMP0135,10:00,Project and Task Execution,10:00,13:08,03:08,19:00
EMP0135,10:00,Misc,13:08,13:18,00:10,19:00
EMP0135,10:00,Planning and Strategic Tasks,13:18,13:45,00:27,19:00
EMP0135,10:00,Misc,13:45,13:52,00:07,19:00
EMP0135,10:00,Collaboration and Meetings,13:52,15:33,01:41,19:00
EMP0135,10:00,Misc,15:33,15:33,00:00,19:00
EMP0135,10:00,Documenting and Process Improvement,15:33,16:30,00:57,19:00
EMP0135,10:00,Misc,16:30,16:44,00:14,19:00
EMP0135,10:00,Learning and Growth + Research and Development,16:44,17:16,00:32,19:00
EMP0135,10:00,Misc,17:16,17:26,00:10,19:00
EMP0135,10:00,"Administrative, operative, procurment, travel related",17:26,17:45,00:19,19:00
EMP0136,10:00,Project and Task Execution,10:00,14:18,04:18,19:00
EMP0136,10:00,Misc,14:18,14:24,00:06,19:00
EMP0136,10:00,Planning and Strategic Tasks,14:24,14:43,00:19,19:00
EMP0136,10:00,Misc,14:43,14:48,00:05,19:00
EMP0136,10:00,Collaboration and Meetings,14:48,16:41,01:53,19:00
EMP0136,10:00,Misc,16:41,16:48,00:07,19:00
EMP0136,10:00,Documenting and Process Improvement,16:48,18:00,01:12,19:00
EMP0136,10:00,Misc,18:00,18:12,00:12,19:00
EMP0136,10:00,Learning and Growth + Research and Development,18:12,18:51,00:39,19:00
EMP0136,10:00,Misc,18:51,18:56,00:05,19:00
EMP0136,10:00,"Administrative, operative, procurment, travel related",18:56,19:11,00:15,19:00
EMP0137,12:00,Project and Task Execution,12:00,15:25,03:25,21:00
EMP0137,12:00,Misc,15:25,15:27,00:02,21:00
EMP0137,12:00,Planning and Strategic Tasks,15:27,15:46,00:19,21:00
EMP0137,12:00,Misc,15:46,15:55,00:09,21:00
EMP0137,12:00,Collaboration and Meetings,15:55,17:54,01:59,21:00
EMP0137,12:00,Misc,17:54,18:07,00:13,21:00
EMP0137,12:00,Documenting and Process Improvement,18:07,19:06,00:59,21:00
EMP0137,12:00,Misc,19:06,19:17,00:11,21:00
EMP0137,12:00,Learning and Growth + Research and Development,19:17,19:51,00:34,21:00
EMP0137,12:00,Misc,19:51,20:05,00:14,21:00
EMP0137,12:00,"Administrative, operative, procurment, travel related",20:05,20:20,00:15,21:00
EMP0138,12:00,Project and Task Execution,12:00,16:12,04:12,21:00
EMP0138,12:00,Misc,16:12,16:12,00:00,21:00
EMP0138,12:00,Planning and Strategic Tasks,16:12,16:33,00:21,21:00
EMP0138,12:00,Misc,16:33,16:47,00:14,21:00
EMP0138,12:00,Collaboration and Meetings,16:47,18:35,01:48,21:00
EMP0138,12:00,Misc,18:35,18:40,00:05,21:00
EMP0138,12:00,Documenting and Process Improvement,18:40,19:37,00:57,21:00
EMP0138,12:00,Misc,19:37,19:37,00:00,21:00
EMP0138,12:00,Learning and Growth + Research and Development,19:37,20:14,00:37,21:00
EMP0138,12:00,Misc,20:14,20:27,00:13,21:00
EMP0138,12:00,"Administrative, operative, procurment, travel related",20:27,20:46,00:19,21:00
EMP0139,12:00,Project and Task Execution,12:00,15:22,03:22,21:00
EMP0139,12:00,Misc,15:22,15:33,00:11,21:00
EMP0139,12:00,Planning and Strategic Tasks,15:33,15:55,00:22,21:00
EMP0139,12:00,Misc,15:55,16:10,00:15,21:00
EMP0139,12:00,Collaboration and Meetings,16:10,18:08,01:58,21:00
EMP0139,12:00,Misc,18:08,18:12,00:04,21:00
EMP0139,12:00,Documenting and Process Improvement,18:12,19:19,01:07,21:00
EMP0139,12:00,Misc,19:19,19:29,00:10,21:00
EMP0139,12:00,Learning and Growth + Research and Development,19:29,20:07,00:38,21:00
EMP0139,12:00,Misc,20:07,20:07,00:00,21:00
EMP0139,12:00,"Administrative, operative, procurment, travel related",20:07,20:22,00:15,21:00
EMP0140,08:00,Project and Task Execution,08:00,12:27,04:27,17:00
EMP0140,08:00,Misc,12:27,12:40,00:13,17:00
EMP0140,08:00,Planning and Strategic Tasks,12:40,13:07,00:27,17:00
EMP0140,08:00,Misc,13:07,13:09,00:02,17:00
EMP0140,08:00,Collaboration and Meetings,13:09,15:07,01:58,17:00
EMP0140,08:00,Misc,15:07,15:20,00:13,17:00
EMP0140,08:00,Documenting and Process Improvement,15:20,16:14,00:54,17:00
EMP0140,08:00,Misc,16:14,16:26,00:12,17:00
EMP0140,08:00,Learning and Growth + Research and Development,16:26,16:59,00:33,17:00
EMP0140,08:00,Misc,16:59,17:01,00:02,17:00
EMP0140,08:00,"Administrative, operative, procurment, travel related",17:01,17:17,00:16,17:00
EMP0141,12:00,Project and Task Execution,12:00,16:22,04:22,21:00
EMP0141,12:00,Misc,16:22,16:37,00:15,21:00
EMP0141,12:00,Planning and Strategic Tasks,16:37,16:59,00:22,21:00
EMP0141,12:00,Misc,16:59,17:00,00:01,21:00
EMP0141,12:00,Collaboration and Meetings,17:00,18:50,01:50,21:00
EMP0141,12:00,Misc,18:50,19:04,00:14,21:00
EMP0141,12:00,Documenting and Process Improvement,19:04,20:20,01:16,21:00
EMP0141,12:00,Misc,20:20,20:25,00:05,21:00
EMP0141,12:00,Learning and Growth + Research and Development,20:25,20:59,00:34,21:00
EMP0141,12:00,Misc,20:59,21:12,00:13,21:00
EMP0141,12:00,"Administrative, operative, procurment, travel related",21:12,21:29,00:17,21:00
EMP0142,12:00,Project and Task Execution,12:00,15:01,03:01,21:00
EMP0142,12:00,Misc,15:01,15:01,00:00,21:00
EMP0142,12:00,Planning and Strategic Tasks,15:01,15:24,00:23,21:00
EMP0142,12:00,Misc,15:24,15:24,00:00,21:00
EMP0142,12:00,Collaboration and Meetings,15:24,17:41,02:17,21:00
EMP0142,12:00,Misc,17:41,17:50,00:09,21:00
EMP0142,12:00,Documenting and Process Improvement,17:50,18:57,01:07,21:00
EMP0142,12:00,Misc,18:57,19:07,00:10,21:00
EMP0142,12:00,Learning and Growth + Research and Development,19:07,19:45,00:38,21:00
EMP0142,12:00,Misc,19:45,19:51,00:06,21:00
EMP0142,12:00,"Administrative, operative, procurment, travel related",19:51,20:08,00:17,21:00
EMP0143,08:00,Project and Task Execution,08:00,11:55,03:55,17:00
EMP0143,08:00,Misc,11:55,12:06,00:11,17:00
EMP0143,08:00,Planning and Strategic Tasks,12:06,12:26,00:20,17:00
EMP0143,08:00,Misc,12:26,12:31,00:05,17:00
EMP0143,08:00,Collaboration and Meetings,12:31,14:30,01:59,17:00
EMP0143,08:00,Misc,14:30,14:37,00:07,17:00
EMP0143,08:00,Documenting and Process Improvement,14:37,15:54,01:17,17:00
EMP0143,08:00,Misc,15:54,16:08,00:14,17:00
EMP0143,08:00,Learning and Growth + Research and Development,16:08,16:49,00:41,17:00
EMP0143,08:00,Misc,16:49,16:50,00:01,17:00
EMP0143,08:00,"Administrative, operative, procurment, travel related",16:50,17:06,00:16,17:00
EMP0144,12:00,Project and Task Execution,12:00,15:22,03:22,21:00
EMP0144,12:00,Misc,15:22,15:25,00:03,21:00
EMP0144,12:00,Planning and Strategic Tasks,15:25,15:50,00:25,21:00
EMP0144,12:00,Misc,15:50,15:57,00:07,21:00
EMP0144,12:00,Collaboration and Meetings,15:57,17:53,01:56,21:00
EMP0144,12:00,Misc,17:53,17:56,00:03,21:00
EMP0144,12:00,Documenting and Process Improvement,17:56,18:55,00:59,21:00
EMP0144,12:00,Misc,18:55,19:08,00:13,21:00
EMP0144,12:00,Learning and Growth + Research and Development,19:08,19:39,00:31,21:00
EMP0144,12:00,Misc,19:39,19:53,00:14,21:00
EMP0144,12:00,"Administrative, operative, procurment, travel related",19:53,20:13,00:20,21:00
EMP0145,10:00,Project and Task Execution,10:00,14:17,04:17,19:00
EMP0145,10:00,Misc,14:17,14:29,00:12,19:00
EMP0145,10:00,Planning and Strategic Tasks,14:29,14:52,00:23,19:00
EMP0145,10:00,Misc,14:52,14:59,00:07,19:00
EMP0145,10:00,Collaboration and Meetings,14:59,17:20,02:21,19:00
EMP0145,10:00,Misc,17:20,17:30,00:10,19:00
EMP0145,10:00,Documenting and Process Improvement,17:30,18:26,00:56,19:00
EMP0145,10:00,Misc,18:26,18:32,00:06,19:00
EMP0145,10:00,Learning and Growth + Research and Development,18:32,19:02,00:30,19:00
EMP0145,10:00,Misc,19:02,19:10,00:08,19:00
EMP0145,10:00,"Administrative, operative, procurment, travel related",19:10,19:30,00:20,19:00
EMP0146,10:00,Project and Task Execution,10:00,13:18,03:18,19:00
EMP0146,10:00,Misc,13:18,13:21,00:03,19:00
EMP0146,10:00,Planning and Strategic Tasks,13:21,13:42,00:21,19:00
EMP0146,10:00,Misc,13:42,13:56,00:14,19:00
EMP0146,10:00,Collaboration and Meetings,13:56,16:13,02:17,19:00
EMP0146,10:00,Misc,16:13,16:18,00:05,19:00
EMP0146,10:00,Documenting and Process Improvement,16:18,17:26,01:08,19:00
EMP0146,10:00,Misc,17:26,17:30,00:04,19:00
EMP0146,10:00,Learning and Growth + Research and Development,17:30,17:59,00:29,19:00
EMP0146,10:00,Misc,17:59,18:13,00:14,19:00
EMP0146,10:00,"Administrative, operative, procurment, travel related",18:13,18:31,00:18,19:00
EMP0147,10:00,Project and Task Execution,10:00,13:09,03:09,19:00
EMP0147,10:00,Misc,13:09,13:22,00:13,19:00
EMP0147,10:00,Planning and Strategic Tasks,13:22,13:46,00:24,19:00
EMP0147,10:00,Misc,13:46,13:58,00:12,19:00
EMP0147,10:00,Collaboration and Meetings,13:58,16:11,02:13,19:00
EMP0147,10:00,Misc,16:11,16:17,00:06,19:00
EMP0147,10:00,Documenting and Process Improvement,16:17,17:24,01:07,19:00
EMP0147,10:00,Misc,17:24,17:25,00:01,19:00
EMP0147,10:00,Learning and Growth + Research and Development,17:25,18:03,00:38,19:00
EMP0147,10:00,Misc,18:03,18:08,00:05,19:00
EMP0147,10:00,"Administrative, operative, procurment, travel related",18:08,18:23,00:15,19:00
EMP0148,12:00,Project and Task Execution,12:00,16:29,04:29,21:00
EMP0148,12:00,Misc,16:29,16:37,00:08,21:00
EMP0148,12:00,Planning and Strategic Tasks,16:37,16:56,00:19,21:00
EMP0148,12:00,Misc,16:56,17:09,00:13,21:00
EMP0148,12:00,Collaboration and Meetings,17:09,19:25,02:16,21:00
EMP0148,12:00,Misc,19:25,19:27,00:02,21:00
EMP0148,12:00,Documenting and Process Improvement,19:27,20:26,00:59,21:00
EMP0148,12:00,Misc,20:26,20:31,00:05,21:00
EMP0148,12:00,Learning and Growth + Research and Development,20:31,21:10,00:39,21:00
EMP0148,12:00,Misc,21:10,21:12,00:02,21:00
EMP0148,12:00,"Administrative, operative, procurment, travel related",21:12,21:30,00:18,21:00
EMP0149,08:00,Project and Task Execution,08:00,12:02,04:02,17:00
EMP0149,08:00,Misc,12:02,12:06,00:04,17:00
EMP0149,08:00,Planning and Strategic Tasks,12:06,12:33,00:27,17:00
EMP0149,08:00,Misc,12:33,12:42,00:09,17:00
EMP0149,08:00,Collaboration and Meetings,12:42,14:29,01:47,17:00
EMP0149,08:00,Misc,14:29,14:41,00:12,17:00
EMP0149,08:00,Documenting and Process Improvement,14:41,15:54,01:13,17:00
EMP0149,08:00,Misc,15:54,15:54,00:00,17:00
EMP0149,08:00,Learning and Growth + Research and Development,15:54,16:33,00:39,17:00
EMP0149,08:00,Misc,16:33,16:45,00:12,17:00
EMP0149,08:00,"Administrative, operative, procurment, travel related",16:45,17:05,00:20,17:00
EMP0150,12:00,Project and Task Execution,12:00,15:06,03:06,21:00
EMP0150,12:00,Misc,15:06,15:15,00:09,21:00
EMP0150,12:00,Planning and Strategic Tasks,15:15,15:40,00:25,21:00
EMP0150,12:00,Misc,15:40,15:46,00:06,21:00
EMP0150,12:00,Collaboration and Meetings,15:46,18:08,02:22,21:00
EMP0150,12:00,Misc,18:08,18:09,00:01,21:00
EMP0150,12:00,Documenting and Process Improvement,18:09,19:09,01:00,21:00
EMP0150,12:00,Misc,19:09,19:14,00:05,21:00
EMP0150,12:00,Learning and Growth + Research and Development,19:14,19:49,00:35,21:00
EMP0150,12:00,Misc,19:49,19:49,00:00,21:00
EMP0150,12:00,"Administrative, operative, procurment, travel related",19:49,20:06,00:17,21:00
EMP0151,10:00,Project and Task Execution,10:00,13:43,03:43,19:00
EMP0151,10:00,Misc,13:43,13:47,00:04,19:00
EMP0151,10:00,Planning and Strategic Tasks,13:47,14:10,00:23,19:00
EMP0151,10:00,Misc,14:10,14:21,00:11,19:00
EMP0151,10:00,Collaboration and Meetings,14:21,16:06,01:45,19:00
EMP0151,10:00,Misc,16:06,16:14,00:08,19:00
EMP0151,10:00,Documenting and Process Improvement,16:14,17:21,01:07,19:00
EMP0151,10:00,Misc,17:21,17:28,00:07,19:00
EMP0151,10:00,Learning and Growth + Research and Development,17:28,18:02,00:34,19:00
EMP0151,10:00,Misc,18:02,18:07,00:05,19:00
EMP0151,10:00,"Administrative, operative, procurment, travel related",18:07,18:28,00:21,19:00
EMP0152,12:00,Project and Task Execution,12:00,15:38,03:38,21:00
EMP0152,12:00,Misc,15:38,15:39,00:01,21:00
EMP0152,12:00,Planning and Strategic Tasks,15:39,16:02,00:23,21:00
EMP0152,12:00,Misc,16:02,16:13,00:11,21:00
EMP0152,12:00,Collaboration and Meetings,16:13,18:09,01:56,21:00
EMP0152,12:00,Misc,18:09,18:19,00:10,21:00
EMP0152,12:00,Documenting and Process Improvement,18:19,19:31,01:12,21:00
EMP0152,12:00,Misc,19:31,19:39,00:08,21:00
EMP0152,12:00,Learning and Growth + Research and Development,19:39,20:10,00:31,21:00
EMP0152,12:00,Misc,20:10,20:22,00:12,21:00
EMP0152,12:00,"Administrative, operative, procurment, travel related",20:22,20:38,00:16,21:00
EMP0153,12:00,Project and Task Execution,12:00,15:45,03:45,21:00
EMP0153,12:00,Misc,15:45,15:56,00:11,21:00
EMP0153,12:00,Planning and Strategic Tasks,15:56,16:20,00:24,21:00
EMP0153,12:00,Misc,16:20,16:21,00:01,21:00
EMP0153,12:00,Collaboration and Meetings,16:21,18:14,01:53,21:00
EMP0153,12:00,Misc,18:14,18:14,00:00,21:00
EMP0153,12:00,Documenting and Process Improvement,18:14,19:29,01:15,21:00
EMP0153,12:00,Misc,19:29,19:38,00:09,21:00
EMP0153,12:00,Learning and Growth + Research and Development,19:38,20:16,00:38,21:00
EMP0153,12:00,Misc,20:16,20:28,00:12,21:00
EMP0153,12:00,"Administrative, operative, procurment, travel related",20:28,20:49,00:21,21:00
EMP0154,10:00,Project and Task Execution,10:00,14:06,04:06,19:00
EMP0154,10:00,Misc,14:06,14:16,00:10,19:00
EMP0154,10:00,Planning and Strategic Tasks,14:16,14:38,00:22,19:00
EMP0154,10:00,Misc,14:38,14:51,00:13,19:00
EMP0154,10:00,Collaboration and Meetings,14:51,16:32,01:41,19:00
EMP0154,10:00,Misc,16:32,16:47,00:15,19:00
EMP0154,10:00,Documenting and Process Improvement,16:47,18:06,01:19,19:00
EMP0154,10:00,Misc,18:06,18:12,00:06,19:00
EMP0154,10:00,Learning and Growth + Research and Development,18:12,18:51,00:39,19:00
EMP0154,10:00,Misc,18:51,18:54,00:03,19:00
EMP0154,10:00,"Administrative, operative, procurment, travel related",18:54,19:10,00:16,19:00
EMP0155,08:00,Project and Task Execution,08:00,11:26,03:26,17:00
EMP0155,08:00,Misc,11:26,11:36,00:10,17:00
EMP0155,08:00,Planning and Strategic Tasks,11:36,11:56,00:20,17:00
EMP0155,08:00,Misc,11:56,12:00,00:04,17:00
EMP0155,08:00,Collaboration and Meetings,12:00,14:27,02:27,17:00
EMP0155,08:00,Misc,14:27,14:34,00:07,17:00
EMP0155,08:00,Documenting and Process Improvement,14:34,15:36,01:02,17:00
EMP0155,08:00,Misc,15:36,15:49,00:13,17:00
EMP0155,08:00,Learning and Growth + Research and Development,15:49,16:22,00:33,17:00
EMP0155,08:00,Misc,16:22,16:22,00:00,17:00
EMP0155,08:00,"Administrative, operative, procurment, travel related",16:22,16:40,00:18,17:00
EMP0156,08:00,Project and Task Execution,08:00,11:02,03:02,17:00
EMP0156,08:00,Misc,11:02,11:08,00:06,17:00
EMP0156,08:00,Planning and Strategic Tasks,11:08,11:35,00:27,17:00
EMP0156,08:00,Misc,11:35,11:46,00:11,17:00
EMP0156,08:00,Collaboration and Meetings,11:46,14:13,02:27,17:00
EMP0156,08:00,Misc,14:13,14:15,00:02,17:00
EMP0156,08:00,Documenting and Process Improvement,14:15,15:28,01:13,17:00
EMP0156,08:00,Misc,15:28,15:36,00:08,17:00
EMP0156,08:00,Learning and Growth + Research and Development,15:36,16:04,00:28,17:00
EMP0156,08:00,Misc,16:04,16:07,00:03,17:00
EMP0156,08:00,"Administrative, operative, procurment, travel related",16:07,16:22,00:15,17:00
EMP0157,10:00,Project and Task Execution,10:00,13:53,03:53,19:00
EMP0157,10:00,Misc,13:53,13:53,00:00,19:00
EMP0157,10:00,Planning and Strategic Tasks,13:53,14:17,00:24,19:00
EMP0157,10:00,Misc,14:17,14:28,00:11,19:00
EMP0157,10:00,Collaboration and Meetings,14:28,16:24,01:56,19:00
EMP0157,10:00,Misc,16:24,16:36,00:12,19:00
EMP0157,10:00,Documenting and Process Improvement,16:36,17:40,01:04,19:00
EMP0157,10:00,Misc,17:40,17:51,00:11,19:00
EMP0157,10:00,Learning and Growth + Research and Development,17:51,18:19,00:28,19:00
EMP0157,10:00,Misc,18:19,18:19,00:00,19:00
EMP0157,10:00,"Administrative, operative, procurment, travel related",18:19,18:38,00:19,19:00
EMP0158,08:00,Project and Task Execution,08:00,12:09,04:09,17:00
EMP0158,08:00,Misc,12:09,12:17,00:08,17:00
EMP0158,08:00,Planning and Strategic Tasks,12:17,12:43,00:26,17:00
EMP0158,08:00,Misc,12:43,12:58,00:15,17:00
EMP0158,08:00,Collaboration and Meetings,12:58,15:13,02:15,17:00
EMP0158,08:00,Misc,15:13,15:18,00:05,17:00
EMP0158,08:00,Documenting and Process Improvement,15:18,16:29,01:11,17:00
EMP0158,08:00,Misc,16:29,16:31,00:02,17:00
EMP0158,08:00,Learning and Growth + Research and Development,16:31,17:12,00:41,17:00
EMP0158,08:00,Misc,17:12,17:21,00:09,17:00
EMP0158,08:00,"Administrative, operative, procurment, travel related",17:21,17:42,00:21,17:00
EMP0159,10:00,Project and Task Execution,10:00,13:49,03:49,19:00
EMP0159,10:00,Misc,13:49,13:49,00:00,19:00
EMP0159,10:00,Planning and Strategic Tasks,13:49,14:12,00:23,19:00
EMP0159,10:00,Misc,14:12,14:14,00:02,19:00
EMP0159,10:00,Collaboration and Meetings,14:14,16:32,02:18,19:00
EMP0159,10:00,Misc,16:32,16:34,00:02,19:00
EMP0159,10:00,Documenting and Process Improvement,16:34,17:53,01:19,19:00
EMP0159,10:00,Misc,17:53,18:04,00:11,19:00
EMP0159,10:00,Learning and Growth + Research and Development,18:04,18:44,00:40,19:00
EMP0159,10:00,Misc,18:44,18:51,00:07,19:00
EMP0159,10:00,"Administrative, operative, procurment, travel related",18:51,19:10,00:19,19:00
EMP0160,12:00,Project and Task Execution,12:00,15:26,03:26,21:00
EMP0160,12:00,Misc,15:26,15:36,00:10,21:00
EMP0160,12:00,Planning and Strategic Tasks,15:36,16:01,00:25,21:00
EMP0160,12:00,Misc,16:01,16:12,00:11,21:00
EMP0160,12:00,Collaboration and Meetings,16:12,18:38,02:26,21:00
EMP0160,12:00,Misc,18:38,18:49,00:11,21:00
EMP0160,12:00,Documenting and Process Improvement,18:49,19:48,00:59,21:00
EMP0160,12:00,Misc,19:48,19:54,00:06,21:00
EMP0160,12:00,Learning and Growth + Research and Development,19:54,20:29,00:35,21:00
EMP0160,12:00,Misc,20:29,20:37,00:08,21:00
EMP0160,12:00,"Administrative, operative, procurment, travel related",20:37,20:53,00:16,21:00
EMP0161,10:00,Project and Task Execution,10:00,13:56,03:56,19:00
EMP0161,10:00,Misc,13:56,13:58,00:02,19:00
EMP0161,10:00,Planning and Strategic Tasks,13:58,14:24,00:26,19:00
EMP0161,10:00,Misc,14:24,14:34,00:10,19:00
EMP0161,10:00,Collaboration and Meetings,14:34,16:21,01:47,19:00
EMP0161,10:00,Misc,16:21,16:30,00:09,19:00
EMP0161,10:00,Documenting and Process Improvement,16:30,17:36,01:06,19:00
EMP0161,10:00,Misc,17:36,17:47,00:11,19:00
EMP0161,10:00,Learning and Growth + Research and Development,17:47,18:20,00:33,19:00
EMP0161,10:00,Misc,18:20,18:32,00:12,19:00
EMP0161,10:00,"Administrative, operative, procurment, travel related",18:32,18:48,00:16,19:00
EMP0162,12:00,Project and Task Execution,12:00,16:02,04:02,21:00
EMP0162,12:00,Misc,16:02,16:12,00:10,21:00
EMP0162,12:00,Planning and Strategic Tasks,16:12,16:35,00:23,21:00
EMP0162,12:00,Misc,16:35,16:46,00:11,21:00
EMP0162,12:00,Collaboration and Meetings,16:46,18:51,02:05,21:00
EMP0162,12:00,Misc,18:51,18:59,00:08,21:00
EMP0162,12:00,Documenting and Process Improvement,18:59,20:20,01:21,21:00
EMP0162,12:00,Misc,20:20,20:34,00:14,21:00
EMP0162,12:00,Learning and Growth + Research and Development,20:34,21:14,00:40,21:00
EMP0162,12:00,Misc,21:14,21:27,00:13,21:00
EMP0162,12:00,"Administrative, operative, procurment, travel related",21:27,21:47,00:20,21:00
EMP0163,12:00,Project and Task Execution,12:00,15:50,03:50,21:00
EMP0163,12:00,Misc,15:50,15:52,00:02,21:00
EMP0163,12:00,Planning and Strategic Tasks,15:52,16:18,00:26,21:00
EMP0163,12:00,Misc,16:18,16:18,00:00,21:00
EMP0163,12:00,Collaboration and Meetings,16:18,18:29,02:11,21:00
EMP0163,12:00,Misc,18:29,18:44,00:15,21:00
EMP0163,12:00,Documenting and Process Improvement,18:44,19:38,00:54,21:00
EMP0163,12:00,Misc,19:38,19:50,00:12,21:00
EMP0163,12:00,Learning and Growth + Research and Development,19:50,20:23,00:33,21:00
EMP0163,12:00,Misc,20:23,20:25,00:02,21:00
EMP0163,12:00,"Administrative, operative, procurment, travel related",20:25,20:46,00:21,21:00
EMP0164,08:00,Project and Task Execution,08:00,12:15,04:15,17:00
EMP0164,08:00,Misc,12:15,12:26,00:11,17:00
EMP0164,08:00,Planning and Strategic Tasks,12:26,12:48,00:22,17:00
EMP0164,08:00,Misc,12:48,13:01,00:13,17:00
EMP0164,08:00,Collaboration and Meetings,13:01,15:02,02:01,17:00
EMP0164,08:00,Misc,15:02,15:09,00:07,17:00
EMP0164,08:00,Documenting and Process Improvement,15:09,16:29,01:20,17:00
EMP0164,08:00,Misc,16:29,16:29,00:00,17:00
EMP0164,08:00,Learning and Growth + Research and Development,16:29,17:04,00:35,17:00
EMP0164,08:00,Misc,17:04,17:10,00:06,17:00
EMP0164,08:00,"Administrative, operative, procurment, travel related",17:10,17:29,00:19,17:00
EMP0165,08:00,Project and Task Execution,08:00,12:25,04:25,17:00
EMP0165,08:00,Misc,12:25,12:28,00:03,17:00
EMP0165,08:00,Planning and Strategic Tasks,12:28,12:54,00:26,17:00
EMP0165,08:00,Misc,12:54,12:56,00:02,17:00
EMP0165,08:00,Collaboration and Meetings,12:56,15:09,02:13,17:00
EMP0165,08:00,Misc,15:09,15:23,00:14,17:00
EMP0165,08:00,Documenting and Process Improvement,15:23,16:43,01:20,17:00
EMP0165,08:00,Misc,16:43,16:53,00:10,17:00
EMP0165,08:00,Learning and Growth + Research and Development,16:53,17:33,00:40,17:00
EMP0165,08:00,Misc,17:33,17:45,00:12,17:00
EMP0165,08:00,"Administrative, operative, procurment, travel related",17:45,17:59,00:14,17:00
EMP0166,12:00,Project and Task Execution,12:00,16:06,04:06,21:00
EMP0166,12:00,Misc,16:06,16:07,00:01,21:00
EMP0166,12:00,Planning and Strategic Tasks,16:07,16:29,00:22,21:00
EMP0166,12:00,Misc,16:29,16:39,00:10,21:00
EMP0166,12:00,Collaboration and Meetings,16:39,18:41,02:02,21:00
EMP0166,12:00,Misc,18:41,18:45,00:04,21:00
EMP0166,12:00,Documenting and Process Improvement,18:45,19:49,01:04,21:00
EMP0166,12:00,Misc,19:49,19:57,00:08,21:00
EMP0166,12:00,Learning and Growth + Research and Development,19:57,20:35,00:38,21:00
EMP0166,12:00,Misc,20:35,20:44,00:09,21:00
EMP0166,12:00,"Administrative, operative, procurment, travel related",20:44,21:01,00:17,21:00
EMP0167,10:00,Project and Task Execution,10:00,13:42,03:42,19:00
EMP0167,10:00,Misc,13:42,13:57,00:15,19:00
EMP0167,10:00,Planning and Strategic Tasks,13:57,14:20,00:23,19:00
EMP0167,10:00,Misc,14:20,14:29,00:09,19:00
EMP0167,10:00,Collaboration and Meetings,14:29,16:27,01:58,19:00
EMP0167,10:00,Misc,16:27,16:27,00:00,19:00
EMP0167,10:00,Documenting and Process Improvement,16:27,17:25,00:58,19:00
EMP0167,10:00,Misc,17:25,17:29,00:04,19:00
EMP0167,10:00,Learning and Growth + Research and Development,17:29,18:05,00:36,19:00
EMP0167,10:00,Misc,18:05,18:11,00:06,19:00
EMP0167,10:00,"Administrative, operative, procurment, travel related",18:11,18:27,00:16,19:00
EMP0168,08:00,Project and Task Execution,08:00,11:11,03:11,17:00
EMP0168,08:00,Misc,11:11,11:15,00:04,17:00
EMP0168,08:00,Planning and Strategic Tasks,11:15,11:34,00:19,17:00
EMP0168,08:00,Misc,11:34,11:47,00:13,17:00
EMP0168,08:00,Collaboration and Meetings,11:47,14:07,02:20,17:00
EMP0168,08:00,Misc,14:07,14:17,00:10,17:00
EMP0168,08:00,Documenting and Process Improvement,14:17,15:12,00:55,17:00
EMP0168,08:00,Misc,15:12,15:24,00:12,17:00
EMP0168,08:00,Learning and Growth + Research and Development,15:24,16:03,00:39,17:00
EMP0168,08:00,Misc,16:03,16:14,00:11,17:00
EMP0168,08:00,"Administrative, operative, procurment, travel related",16:14,16:33,00:19,17:00
EMP0169,10:00,Project and Task Execution,10:00,14:00,04:00,19:00
EMP0169,10:00,Misc,14:00,14:01,00:01,19:00
EMP0169,10:00,Planning and Strategic Tasks,14:01,14:25,00:24,19:00
EMP0169,10:00,Misc,14:25,14:29,00:04,19:00
EMP0169,10:00,Collaboration and Meetings,14:29,16:16,01:47,19:00
EMP0169,10:00,Misc,16:16,16:31,00:15,19:00
EMP0169,10:00,Documenting and Process Improvement,16:31,17:33,01:02,19:00
EMP0169,10:00,Misc,17:33,17:37,00:04,19:00
EMP0169,10:00,Learning and Growth + Research and Development,17:37,18:16,00:39,19:00
EMP0169,10:00,Misc,18:16,18:20,00:04,19:00
EMP0169,10:00,"Administrative, operative, procurment, travel related",18:20,18:35,00:15,19:00
EMP0170,08:00,Project and Task Execution,08:00,11:39,03:39,17:00
EMP0170,08:00,Misc,11:39,11:53,00:14,17:00
EMP0170,08:00,Planning and Strategic Tasks,11:53,12:15,00:22,17:00
EMP0170,08:00,Misc,12:15,12:21,00:06,17:00
EMP0170,08:00,Collaboration and Meetings,12:21,14:02,01:41,17:00
EMP0170,08:00,Misc,14:02,14:09,00:07,17:00
EMP0170,08:00,Documenting and Process Improvement,14:09,15:15,01:06,17:00
EMP0170,08:00,Misc,15:15,15:22,00:07,17:00
EMP0170,08:00,Learning and Growth + Research and Development,15:22,16:00,00:38,17:00
EMP0170,08:00,Misc,16:00,16:00,00:00,17:00
EMP0170,08:00,"Administrative, operative, procurment, travel related",16:00,16:15,00:15,17:00
EMP0171,08:00,Project and Task Execution,08:00,12:15,04:15,17:00
